%rank s1 s2 ntasks
13  83  28  3288
52  83  17  3269
105  83  59  3149
0  85  21  3331
49  83  9  3240
82  82  68  3279
46  83  39  3321
41  82  80  3318
50  85  16  3355
5  85  34  2864
92  85  32  3359
107  83  67  3125
94  78  73  3111
90  82  81  3319
23  83  47  3302
104  85  44  3278
27  85  38  3406
29  85  7  3088
6  84  44  2981
63  85  51  3413
93  85  50  3256
22  85  15  3045
28  85  53  3357
12  78  70  3108
72  85  27  3372
85  84  75  2741
68  84  36  3085
51  85  46  3397
78  85  42  2915
53  83  77  3281
32  85  60  3416
64  85  36  3273
56  85  9  3337
33  85  58  3302
70  82  9  3196
14  85  17  3368
20  85  68  3434
16  85  28  3385
96  82  17  3226
26  85  66  3290
21  78  78  3116
81  85  26  3196
19  84  50  2947
30  85  35  2983
38  83  69  3337
95  84  21  3274
15  84  2  3295
0  85  72  2789
87  84  16  3290
5  85  76  3395
2  83  61  3325
98  85  54  3431
69  84  58  3137
4  85  37  3288
92  85  81  3456
39  85  64  2903
101  82  47  3253
3  84  8  3255
79  85  39  3415
49  85  74  3267
89  84  27  3304
84  85  52  3248
7  85  40  2776
97  82  28  3241
24  85  47  3408
50  85  80  3455
25  84  32  3294
77  84  38  3349
37  84  46  3332
66  85  56  3108
42  84  66  3101
55  84  51  3352
36  82  69  3294
9  82  61  3278
34  85  45  3292
51  86  20  2592
48  84  60  3348
94  85  85  3460
100  85  48  2974
54  85  61  3432
80  85  67  3306
40  85  65  3008
57  82  39  3282
67  85  55  2523
102  84  76  3305
76  84  68  3364
65  84  54  3372
58  82  77  3226
52  85  75  3282
86  85  69  3442
104  86  1  3085
91  84  53  3255
44  84  81  3392
59  85  59  3323
83  85  43  3001
45  83  83  3357
13  85  70  2821
8  84  80  3391
27  86  6  3119
6  86  14  3063
46  85  77  3420
41  85  79  3454
29  86  2  3425
73  83  79  3353
63  86  8  3377
68  86  25  3216
43  85  62  3165
71  84  37  3156
12  86  31  3029
75  84  45  3085
107  85  83  3458
105  85  73  2889
32  86  27  3438
2  86  49  2669
78  86  21  3389
33  86  34  3024
56  86  32  3430
20  86  36  3332
82  85  78  2976
106  85  57  3180
109  84  67  3175
5  86  50  3313
103  82  79  3317
0  86  53  3432
70  86  44  3338
104  87  6  3416
4  86  54  3498
15  86  46  3466
61  84  28  3328
1  84  59  3196
72  86  16  3418
26  86  38  3476
95  86  51  3480
44  87  1  3391
65  87  2  3509
91  87  8  3505
29  87  20  3367
35  84  9  3275
93  86  7  3198
101  86  60  3491
3  86  58  3370
8  87  14  3403
97  86  64  3063
81  86  42  3067
89  86  66  3350
6  87  16  3526
31  84  39  3358
63  87  21  3513
55  86  74  3324
50  86  68  3504
12  87  25  3442
18  84  17  3307
22  86  15  3168
23  85  84  3459
34  86  76  3474
105  87  27  3540
48  86  80  3522
53  86  26  3258
28  86  9  3412
47  84  77  3324
92  86  56  3224
33  87  31  3412
94  86  81  3523
42  86  72  2957
78  87  32  3538
90  85  82  3457
40  87  0  3341
85  86  17  3440
52  87  7  3442
88  84  61  3362
109  87  36  3529
62  84  69  3375
103  87  38  3567
69  86  52  3309
57  86  85  3527
86  87  4  3367
13  87  12  3359
74  84  47  3344
44  87  50  3531
27  87  15  3428
58  87  9  3518
29  87  53  3572
65  87  51  3576
73  87  19  3288
26  87  44  3541
14  86  35  3131
96  86  37  3350
46  87  17  3535
93  87  54  3583
16  86  39  3482
79  86  59  3396
98  86  55  2785
89  87  60  3589
30  86  45  3355
12  87  68  3595
7  86  65  3162
24  86  67  3373
43  87  23  3390
72  87  46  3572
35  87  58  3567
75  87  26  3472
50  87  66  3559
107  87  28  3552
19  86  47  3477
20  87  34  3478
53  87  74  3567
49  86  61  3504
36  86  75  3343
5  87  39  3568
92  87  76  3594
2  87  30  3357
104  87  42  3508
77  86  77  3493
59  87  10  3377
78  87  80  3609
41  87  18  3360
25  86  69  3509
106  87  37  3541
4  87  47  3574
21  86  43  3148
52  87  85  3614
95  87  49  3464
42  87  81  3610
61  87  45  3553
76  87  3  3343
88  87  87  3616
32  87  29  3389
101  87  56  3544
9  86  79  3521
54  86  83  3525
81  87  59  3571
38  86  40  2937
97  87  61  3590
68  87  22  3357
45  87  13  3366
31  87  64  3516
102  87  5  3378
22  87  67  3571
91  87  52  3555
37  86  70  2982
83  87  11  3314
66  86  73  3052
0  87  40  3479
87  86  48  3124
39  86  57  3261
105  87  72  3526
67  86  86  3528
64  86  28  3454
28  87  75  3581
18  87  69  3598
71  87  24  3403
40  87  83  3612
47  87  77  3603
94  87  79  3608
1  87  48  3512
109  87  86  3615
56  87  33  3429
103  88  1  3506
84  86  62  3250
13  88  2  3604
6  87  62  3546
73  88  14  3518
62  88  6  3537
11  84  83  3394
27  88  8  3604
16  88  16  3622
89  88  20  3477
70  87  41  3460
48  87  70  3513
15  87  43  3515
51  86  78  3132
30  88  21  3609
63  87  63  3465
10  84  79  3390
43  88  25  3562
33  87  78  3541
99  83  82  3356
82  87  35  3495
8  87  55  3494
107  88  32  3629
55  87  65  3528
19  88  31  3526
36  88  36  3632
5  88  38  3655
41  88  46  3662
72  88  27  3633
21  88  50  3629
23  87  73  3543
100  86  82  3524
61  88  51  3667
88  88  53  3669
106  88  44  3641
32  88  54  3671
3  87  57  3550
80  86  84  3526
85  87  84  3613
34  87  71  3487
54  88  58  3662
44  88  4  3478
65  88  12  3464
69  88  7  3565
11  89  26  2556
22  88  66  3660
96  88  15  3544
38  88  60  3677
105  88  74  3666
37  88  68  3684
90  87  82  3611
12  88  23  3501
46  88  17  3630
40  88  80  3697
24  88  26  3592
74  88  0  3445
58  88  9  3617
98  88  19  3407
47  88  81  3698
13  88  87  3704
67  88  76  3688
1  88  85  3702
50  88  30  3465
49  88  34  3601
92  88  37  3636
75  88  28  3644
52  88  49  3580
77  88  42  3619
25  88  45  3648
4  88  47  3664
76  88  52  3649
101  88  56  3646
2  88  39  3656
31  88  64  3634
88  89  74  2675
81  88  59  3672
97  88  61  3678
73  89  8  3543
39  88  72  3643
16  89  21  3569
43  89  44  3200
28  88  75  3676
30  89  36  3330
48  89  27  3617
27  89  16  3601
109  88  83  3700
6  89  2  3596
91  88  67  3669
99  89  50  3151
36  89  58  3385
29  88  10  3484
33  89  38  3685
57  88  5  3492
70  89  32  3593
14  88  11  3427
66  88  69  3686
86  88  3  3442
93  88  18  3466
5  89  53  3548
79  88  22  3462
23  89  66  3345
103  88  86  3703
104  88  41  3578
18  88  79  3696
84  88  88  3705
55  89  51  3681
20  88  33  3553
108  84  84  3395
8  89  46  3643
7  88  24  3516
26  88  13  3477
107  89  54  3714
49  90  50  2694
21  89  68  3700
53  88  35  3613
3  89  76  3605
35  88  29  3497
1  90  45  2718
100  89  75  2917
44  89  80  3741
85  89  81  3742
69  89  85  3746
96  89  87  3748
95  88  48  3621
59  88  40  3598
78  88  43  3623
12  90  8  3522
9  88  57  3651
105  90  16  3598
68  88  62  3649
45  88  63  3586
37  90  2  3591
87  88  71  3605
58  90  37  2845
93  91  44  3369
0  88  73  3654
24  90  32  3617
104  91  58  3337
70  91  36  3351
46  90  21  3568
83  88  70  3631
52  90  53  3518
42  88  55  3617
7  91  66  3153
71  88  78  3652
64  88  77  3691
102  88  65  3645
72  89  60  3674
17  84  82  3393
92  90  51  3711
57  91  32  3690
84  91  50  3370
74  90  27  3615
29  91  27  3690
6  91  2  3663
50  90  46  3651
91  91  8  3593
101  90  76  3561
82  89  45  3321
51  89  37  3411
23  91  46  3741
99  91  16  3663
77  90  54  3748
56  88  84  3701
94  88  82  3699
55  91  53  3631
86  91  38  3762
89  89  17  3622
98  90  38  3702
4  90  68  3688
20  91  54  3803
75  90  60  3652
66  91  21  3632
61  89  67  3422
15  89  28  3654
19  89  59  3461
108  91  60  3738
60  82  82  3320
62  89  9  3574
53  91  76  3633
88  90  80  3775
18  91  51  3770
49  91  67  3314
63  89  39  3700
107  91  68  3766
103  91  45  3460
81  90  81  3776
104  92  26  2756
1  91  80  3820
14  91  37  3458
100  91  81  3821
39  90  85  3782
41  89  61  3700
8  91  59  3466
96  91  85  3825
32  89  77  3631
34  89  79  3740
10  89  47  3672
54  89  83  3744
36  91  17  3684
27  91  9  3619
33  91  28  3730
30  90  87  3784
31  90  79  3740
81  93  20  2648
5  91  39  3781
40  90  17  3612
88  93  6  3254
108  93  1  3135
59  91  87  3827
79  91  47  3760
47  90  28  3653
90  90  9  3548
106  89  69  3718
13  90  47  3688
62  93  14  3239
107  93  2  3779
100  93  31  3351
60  93  25  3529
11  89  86  3747
19  93  8  3729
63  93  16  3802
104  93  21  3756
21  91  69  3786
14  93  27  3826
96  93  32  3816
67  90  39  3726
25  90  61  3702
3  91  77  3661
41  93  36  3683
26  91  61  3769
38  89  88  3749
49  93  15  3401
76  90  69  3721
36  93  38  3880
52  92  36  3456
92  92  58  3446
71  92  44  3466
31  93  44  3712
18  93  7  3402
97  90  82  3657
40  93  46  3867
2  90  77  3575
53  93  9  3765
59  93  50  3690
95  91  86  3826
47  93  53  3830
8  93  34  3390
1  93  26  3592
103  93  17  3822
29  92  53  3691
79  93  51  3890
93  92  21  3684
88  93  49  3276
100  93  58  3715
45  92  8  3638
68  92  2  3724
87  92  16  3718
60  93  60  3883
24  92  27  3754
39  93  28  3853
17  92  50  3470
106  93  54  3913
35  91  79  3819
104  93  64  3200
78  91  88  3828
28  90  88  3785
0  92  32  3750
96  93  68  3900
72  92  66  3290
27  93  42  3526
43  90  86  3783
34  93  37  3710
85  91  83  3823
67  93  66  3677
84  92  54  3848
57  92  51  3823
81  93  45  3745
76  93  76  3814
80  89  82  3742
26  93  74  3609
108  93  47  3886
13  93  56  3525
54  93  39  3894
41  93  72  2957
6  92  60  3800
71  93  81  3941
102  92  46  3801
83  92  38  3811
50  92  76  3688
18  93  80  3940
101  92  67  3435
29  93  93  3953
30  93  41  3112
51  92  68  3819
59  93  87  3947
89  92  85  3870
32  93  35  3490
86  92  81  3866
97  93  85  3945
19  93  59  3748
94  92  80  3865
10  93  40  3325
90  93  52  3690
105  91  91  3831
12  91  89  3829
73  90  83  3780
5  93  48  3573
14  93  67  3699
7  92  37  3535
62  93  55  3071
11  93  61  3907
36  93  77  3844
0  94  24  2804
98  92  87  3872
21  93  65  3331
106  94  20  2910
88  94  1  3330
38  93  75  3649
92  93  79  3939
91  92  59  3539
63  93  62  3565
68  94  6  3447
3  93  69  3916
87  94  14  3431
25  93  70  3114
33  93  43  3577
42  92  45  3543
52  93  78  3158
37  92  9  3668
53  93  86  3946
49  93  73  3089
100  94  2  3876
93  94  8  3818
8  93  91  3951
1  93  88  3948
39  94  16  3893
78  94  31  3503
2  93  83  3943
107  93  57  3582
35  94  25  3620
109  90  89  3786
28  94  27  3921
17  94  21  3848
65  89  84  3745
34  94  36  3765
84  94  38  3966
58  92  17  3747
70  92  28  3790
44  91  82  3822
27  94  32  3909
26  94  44  3805
23  92  69  3837
46  92  39  3828
79  94  7  3549
95  93  89  3949
31  93  82  3942
60  94  15  3548
54  94  46  3956
99  92  77  3727
18  94  53  3933
102  94  50  3784
101  94  54  3992
74  92  61  3826
53  95  1  3921
4  92  86  3871
94  94  66  3758
20  92  88  3873
47  93  90  3950
39  95  6  3954
93  95  2  4012
83  94  51  3972
97  94  60  3967
71  94  49  3468
62  94  74  3703
40  93  84  3944
105  94  68  3986
51  94  58  3813
69  91  84  3824
96  94  26  3671
2  95  8  4013
10  94  64  3402
103  93  92  3952
45  94  9  3862
14  94  72  3165
43  94  34  3547
24  94  17  3913
80  94  42  3636
21  94  81  4019
55  92  79  3864
104  94  28  3940
11  94  76  3916
106  94  80  4018
44  95  20  3871
72  94  33  2888
68  94  87  4025
65  95  14  3949
70  95  16  4030
26  95  21  4020
38  94  85  4023
52  94  93  4031
85  94  37  3805
22  89  89  3750
95  95  25  3998
54  95  27  4052
13  94  45  3847
30  94  56  3634
101  95  32  4054
49  95  4  3897
8  95  0  3842
102  95  31  3978
39  95  38  4071
78  95  7  3986
28  95  12  3873
57  94  39  3978
4  95  36  4045
76  94  41  3317
29  94  55  3291
41  94  47  3975
107  95  9  4027
50  94  52  3785
2  95  46  4079
96  95  50  4057
62  95  44  4069
84  95  17  4044
103  95  54  4087
16  90  84  3781
45  95  53  4086
90  94  67  3788
34  95  15  3976
86  94  59  3855
10  95  51  4084
21  95  58  4081
12  94  69  3999
73  94  75  3731
89  94  61  3996
32  94  65  3517
82  92  83  3868
36  94  77  3949
60  95  26  4013
65  95  66  4070
11  95  60  4092
31  95  28  4061
58  95  19  3802
26  95  68  4101
53  95  34  4028
7  94  73  3312
46  95  23  3949
61  92  91  3876
109  95  10  3910
18  95  30  3892
13  95  74  4075
64  92  47  3817
47  95  39  4072
100  95  3  3843
39  95  80  4113
67  94  35  3614
92  94  86  4024
30  95  76  4101
71  95  42  4049
20  95  37  4060
40  95  45  4075
28  95  85  4118
102  95  81  4114
5  94  70  3325
9  91  90  3830
108  94  43  3673
81  94  40  3512
98  94  79  4017
76  95  87  4120
27  95  18  3876
69  95  47  4080
33  94  91  4029
37  94  94  4032
91  94  83  4021
103  95  95  4128
24  95  56  4063
1  95  5  3911
62  95  93  4126
0  94  78  3353
3  94  88  4026
14  95  52  4082
104  95  61  4094
51  95  49  4032
55  95  59  4087
17  95  13  3896
99  95  29  3949
85  95  72  4057
70  95  67  4077
23  95  22  3877
8  95  79  4112
101  95  77  4107
35  95  11  3822
6  94  48  3662
54  95  75  4085
94  95  40  4026
79  95  24  3966
59  94  57  3679
22  95  69  4102
105  95  48  4052
96  95  91  4124
4  95  86  4119
19  94  62  3663
57  95  83  4116
21  96  6  4078
93  95  35  4032
41  95  88  4121
84  95  94  4127
16  96  2  4114
32  96  8  4115
52  95  70  4048
88  94  82  4020
97  95  41  4027
106  95  62  4065
72  95  64  4047
34  96  1  4033
53  96  20  4003
65  96  14  4061
74  95  33  4003
13  96  25  4105
68  95  63  4009
11  96  16  4138
49  95  78  4057
61  96  21  4121
80  95  57  4063
75  92  89  3874
47  96  27  4150
77  92  82  3867
87  94  90  4028
44  95  65  4051
83  95  43  4054
20  96  32  4149
63  94  84  4022
40  96  38  4167
43  95  55  4041
38  95  71  4022
67  96  31  4090
95  95  73  4058
102  96  36  4153
50  95  89  4122
29  95  84  4117
24  96  50  4163
27  96  44  4170
33  96  46  4175
0  96  53  4182
25  94  89  4027
62  96  51  4180
55  96  58  4181
78  95  82  4115
42  94  92  4030
3  96  54  4183
101  96  66  4174
12  96  7  4086
36  96  12  4002
99  96  60  4189
107  95  90  4123
31  96  15  4089
54  96  68  4197
109  96  23  4066
89  96  9  4131
2  95  92  4125
90  96  4  4021
4  96  74  4181
10  96  0  3956
100  96  30  4022
56  92  84  3869
26  96  19  3913
71  96  34  4134
58  96  17  4143
41  96  81  4210
84  96  80  4209
19  96  76  4198
5  96  37  4163
88  96  85  4214
108  96  39  4168
30  96  28  4157
103  96  49  4141
106  96  87  4216
37  96  47  4176
69  96  45  4172
15  92  92  3877
13  96  93  4222
81  96  42  4152
104  96  56  4166
1  96  52  4179
11  96  95  4224
17  96  59  4186
85  96  61  4190
40  97  36  3622
35  96  64  4153
96  96  75  4187
49  97  8  3956
45  96  3  3961
94  96  69  4198
6  96  67  4182
57  96  77  4202
0  97  58  3587
80  97  2  4046
44  97  16  4063
33  97  50  3632
93  96  79  4208
22  96  72  4161
87  97  27  4092
67  97  44  3615
60  96  13  4023
78  97  66  3334
73  96  10  4023
52  96  83  4212
7  96  18  3997
95  97  46  4159
75  97  21  4005
65  96  91  4220
86  96  5  4037
15  98  37  2928
92  96  33  4111
83  97  32  4077
64  96  26  4123
24  97  51  4192
82  96  11  3942
39  96  29  4062
50  97  53  4003
11  98  45  2925
40  98  50  2860
43  97  38  4192
68  96  94  4223
46  96  22  4005
48  90  90  3787
34  96  88  4217
61  96  96  4225
103  98  2  4041
28  96  35  4142
27  97  54  4228
18  96  24  4086
88  98  16  4029
62  97  60  4154
108  98  8  3903
12  97  76  4002
13  98  21  3999
81  98  32  4077
76  96  43  4158
69  98  27  4064
9  96  40  4128
23  96  63  4126
104  98  38  4192
3  97  68  4186
31  97  81  4258
66  92  90  3875
39  99  1  2594
11  99  6  2781
99  97  80  4258
14  96  55  4146
17  98  46  4121
98  96  41  4131
50  99  14  2849
79  96  71  4132
2  97  85  4263
103  99  25  3425
84  97  95  4273
90  97  87  4265
40  99  2  4155
45  98  53  3909
91  96  48  4150
62  99  31  3127
12  99  34  3015
80  98  76  3946
96  98  60  4105
68  99  15  3133
105  96  73  4167
82  99  8  4055
48  99  21  4107
88  99  32  4193
49  98  54  4270
63  97  37  3759
58  97  93  4271
43  99  7  3070
28  99  27  4192
70  96  62  4164
34  99  16  4148
16  96  82  4211
8  96  65  4163
6  98  68  4171
51  96  57  4173
18  99  36  3970
35  98  51  4214
21  96  78  4158
87  98  81  4303
22  98  80  4302
53  96  90  4219
60  98  85  4307
76  99  38  4286
59  96  70  4150
25  97  59  3763
30  98  9  3955
31  99  44  4009
102  97  45  3756
37  98  17  4055
32  96  84  4213
13  99  35  3215
99  99  49  2910
72  96  86  4215
73  98  87  4309
14  99  50  3994
27  99  26  3641
97  96  89  4218
17  99  51  4303
23  99  42  3367
86  98  93  4315
1  98  39  4233
66  99  46  4267
20  97  9  3992
12  99  66  3902
42  97  67  3537
47  97  17  4089
103  99  56  3227
45  99  60  4262
77  97  28  4146
50  99  53  4158
61  99  9  4089
106  98  28  4126
46  99  17  4186
79  99  54  4351
2  99  58  3986
108  99  28  4248
9  99  40  2849
80  99  68  4292
81  99  37  4011
85  98  47  4171
83  98  95  4317
82  99  74  3568
68  99  76  4116
28  99  81  4375
69  99  39  4311
0  98  77  3985
29  97  47  4189
33  98  79  4276
109  97  83  4261
63  99  85  4379
22  99  95  4389
8  99  87  4381
39  99  47  4290
74  96  92  4221
57  98  69  4216
21  99  93  4387
38  97  39  4210
55  97  61  4200
44  98  83  4304
88  99  75  3739
30  100  2  4331
107  97  79  4256
23  100  14  4229
40  99  61  4302
94  98  61  4171
104  99  43  3517
36  97  77  4029
101  97  69  4213
3  99  45  4045
58  99  80  4374
13  100  6  4248
86  100  16  4365
99  100  8  4330
25  100  1  4186
98  99  52  3950
62  99  62  3361
78  98  86  4308
11  99  48  3502
59  99  99  4393
96  99  69  4317
84  99  57  3424
47  100  21  4328
91  99  67  3969
90  99  59  4035
93  98  82  4251
48  99  77  4161
95  98  88  4310
108  100  31  4253
49  99  79  4370
77  100  27  4385
26  97  91  4269
106  100  25  4292
92  98  96  4318
68  100  38  4428
42  100  20  4166
81  100  32  4371
15  98  94  4316
85  100  36  4379
76  99  98  4392
4  97  86  4264
31  100  0  4121
109  100  44  4399
70  99  86  4380
87  99  94  4388
22  100  46  4425
53  99  96  4390
43  99  83  4377
102  100  4  4180
21  100  51  4430
35  99  91  4385
14  100  9  4350
12  100  19  4098
88  100  58  4409
51  99  88  4382
94  100  54  4448
45  100  23  4226
41  97  94  4272
55  100  53  4424
57  100  50  4380
86  100  68  4447
1  100  15  4262
20  100  17  4375
58  100  60  4437
79  100  28  4403
10  97  88  4266
99  100  66  4390
47  100  76  4426
27  100  12  4167
50  100  26  4330
93  100  81  4475
28  100  39  4433
16  99  89  4383
59  100  74  4392
9  100  34  4340
2  100  30  4182
82  100  37  4388
60  99  97  4391
24  98  98  4320
49  100  85  4479
19  97  96  4274
92  100  87  4481
72  100  7  4281
29  100  42  4371
15  100  93  4487
63  100  45  4411
90  100  80  4474
7  98  89  4309
22  100  100  4494
6  99  90  4384
73  100  10  4166
105  99  82  4376
4  100  95  4489
87  100  99  4493
46  100  29  4206
37  100  3  4119
23  100  64  4344
13  100  61  4450
8  100  47  4436
66  100  18  4152
36  100  59  4420
38  100  52  4403
40  100  67  4400
34  99  84  4378
75  98  91  4313
17  100  11  4119
96  100  75  4405
32  100  5  4200
78  100  72  4346
54  97  82  4260
0  100  40  4322
98  100  69  4458
77  100  83  4477
74  100  49  4350
61  100  22  4168
48  100  79  4473
3  100  56  4382
18  99  92  4386
103  100  24  4260
91  100  77  4435
39  100  48  4360
81  100  91  4485
97  100  13  4187
80  100  35  4357
109  100  98  4492
76  100  94  4488
106  100  88  4482
56  97  90  4268
31  100  96  4490
69  100  41  4327
26  100  86  4480
25  100  70  4323
84  100  78  4329
83  100  33  4278
77  102  31  2849
104  100  55  4336
107  100  62  4366
67  98  84  4306
33  100  43  4374
17  102  25  3306
68  100  89  4483
101  100  63  4285
62  100  71  4282
30  100  57  4399
52  98  90  4312
45  101  36  3846
44  100  65  4366
81  102  52  3558
70  100  97  4491
95  100  82  4476
2  101  66  3274
55  101  44  3907
108  100  84  4478
53  101  8  4192
21  101  16  4313
12  101  21  4254
85  100  92  4486
38  102  16  4422
89  97  84  4262
11  100  73  4363
10  101  58  3631
40  102  2  4396
14  101  27  4370
0  102  36  4168
94  101  32  4350
32  102  21  4359
54  102  44  4209
71  97  92  4270
96  102  27  4474
42  100  90  4484
58  101  50  3981
65  98  92  4314
64  98  97  4319
57  101  38  4456
43  101  2  4282
34  102  26  3602
1  101  46  4431
79  101  51  4458
24  101  76  4220
47  101  54  4508
66  102  8  4287
56  102  58  4150
109  102  54  4571
97  102  53  4431
28  101  67  3512
106  102  66  3977
39  102  51  4541
74  102  32  4457
31  102  60  4514
99  101  53  4278
49  101  80  4490
3  102  38  4536
82  101  79  4158
100  97  89  4267
60  101  81  4528
18  102  46  4511
27  101  60  4409
29  101  85  4526
91  102  50  4203
77  102  76  4334
15  101  87  4533
59  101  68  4439
104  102  80  4575
94  103  15  2883
105  101  95  4541
17  102  85  4589
73  101  93  4539
23  101  99  4545
5  97  97  4275
92  101  83  4384
86  101  45  4034
62  102  87  4591
61  102  37  4213
26  102  68  4529
36  102  9  4340
69  102  67  4093
8  101  100  4546
50  101  59  3875
80  102  59  4211
78  102  28  4501
54  103  31  3129
70  102  93  4597
107  102  81  4585
102  101  9  4229
21  102  99  4603
37  101  98  4476
51  101  37  3997
12  102  100  4604
48  102  39  4557
103  102  47  4542
88  101  28  4418
2  102  95  4599
98  102  45  4246
75  102  17  4460
35  101  17  4349
76  102  61  4546
83  102  79  4444
56  103  52  3826
84  102  77  4381
20  101  47  4454
9  101  77  4259
25  102  69  4552
93  101  61  4457
82  103  75  3062
41  101  39  4477
71  103  25  3536
70  104  1  3843
16  101  69  4469
33  102  83  4572
88  104  23  2910
37  104  14  4060
107  104  6  3990
54  104  2  4577
101  102  86  4590
102  104  8  4498
30  102  88  4592
98  104  20  3398
63  101  86  4532
51  104  16  4599
2  104  21  4553
55  102  96  4600
7  101  90  4387
95  102  94  4598
4  101  94  4540
87  101  96  4542
38  103  8  4375
35  104  25  4274
0  103  16  4496
53  102  98  4601
14  103  2  4490
84  104  32  4624
9  104  31  4191
96  103  26  3821
67  102  82  4436
83  104  27  4626
21  104  7  4120
75  104  24  3225
1  103  44  4291
31  103  58  4238
48  104  15  4175
71  104  38  4691
89  103  21  4452
82  104  36  4466
19  101  88  4534
106  103  66  4113
12  104  9  4558
43  103  36  4252
109  103  53  4540
24  103  46  4589
47  103  51  4613
65  103  38  4600
103  104  17  4617
101  104  46  4684
81  102  91  4595
76  104  26  4320
10  103  27  4547
107  104  44  4530
28  103  60  4587
58  103  32  4546
66  103  50  4293
63  104  50  4491
93  104  34  4193
52  102  89  4579
97  103  54  4632
60  103  80  4645
20  104  33  3317
56  104  28  4657
55  104  53  4656
7  104  54  4710
38  104  58  4490
51  104  51  4696
99  103  68  4599
31  104  72  3235
27  103  76  4431
0  104  60  4684
96  104  66  4405
88  104  42  4315
108  102  97  4601
6  101  91  4537
84  104  64  3854
41  104  37  4510
48  104  74  4283
70  104  39  4695
94  103  87  4652
83  104  68  4694
92  103  93  4658
89  104  76  4596
54  104  45  4575
91  103  81  4646
12  104  80  4734
86  103  95  4660
98  104  49  4193
69  103  99  4664
59  103  85  4650
102  104  47  4697
68  102  84  4587
81  104  87  4741
4  104  56  4254
65  104  85  4739
16  104  40  4164
77  103  79  4551
43  104  81  4735
63  104  95  4749
40  103  9  4436
49  103  67  4203
60  104  99  4753
57  103  37  4295
2  104  52  4497
46  101  97  4543
20  104  100  4754
35  104  59  4553
11  102  102  4606
32  103  17  4537
25  104  35  4256
58  104  93  4747
53  104  61  4714
33  104  41  4021
8  103  100  4665
90  101  89  4425
71  104  75  4334
21  104  69  4717
7  104  104  4758
1  104  70  3722
30  104  48  4350
67  104  67  4441
9  104  65  4007
45  102  90  4594
75  104  73  3425
95  104  55  3745
37  104  43  4343
72  101  84  4438
82  104  77  4636
24  104  83  4737
48  105  20  3688
41  105  23  3328
74  103  59  4286
38  105  1  4076
14  104  62  4297
79  103  47  4612
106  104  79  4720
31  105  6  4195
76  104  88  4742
103  104  86  4740
19  104  78  3685
93  104  96  4750
88  105  14  4236
39  103  61  4612
97  104  98  4752
42  103  28  4570
29  103  82  4572
96  105  8  4635
55  104  102  4756
87  104  57  4302
10  104  91  4745
34  103  39  4617
66  104  94  4748
70  105  21  4671
18  103  77  4481
12  105  31  4320
99  105  2  4687
6  105  16  4701
83  105  25  4390
104  103  86  4651
44  102  92  4596
94  105  24  3563
15  103  83  4648
101  104  89  4741
89  105  27  4735
3  103  69  4619
69  105  32  4732
105  103  88  4653
102  105  36  4599
91  105  29  3088
62  103  94  4659
109  104  82  4729
52  104  97  4751
63  105  44  4672
81  105  38  4783
0  105  7  4278
35  105  51  4796
49  105  46  4786
36  103  98  4663
95  105  72  3563
33  105  58  4633
2  105  50  4645
32  105  54  4801
46  105  53  4774
47  104  84  4738
30  105  66  4526
108  105  15  4310
56  104  101  4755
28  104  92  4746
26  103  96  4661
107  104  90  4744
1  105  64  4113
9  105  68  4801
82  105  74  4404
90  105  60  4796
104  106  1  4587
22  101  92  4538
98  105  34  4335
84  105  17  4727
64  103  45  4334
92  105  26  4443
86  105  33  3663
44  106  2  4800
27  105  9  4682
102  106  8  4796
20  105  49  4345
38  105  80  4825
14  105  81  4826
3  106  6  4659
54  105  28  4762
76  105  85  4830
29  105  93  4838
63  106  14  4654
77  105  42  4434
51  104  103  4757
19  105  87  4832
17  103  91  4656
85  102  101  4605
0  106  16  4834
25  105  56  4384
68  105  37  4655
36  106  20  4557
55  105  95  4840
33  106  21  4804
70  105  99  4844
46  106  25  4747
72  105  76  4726
108  106  27  4858
65  105  39  4786
40  105  45  4707
94  106  0  4464
101  106  4  4546
71  105  59  4695
37  105  73  3733
1  106  32  4849
66  105  100  4845
57  105  47  4793
69  106  7  4704
109  106  12  4543
83  105  104  4849
24  105  75  4444
78  103  102  4667
26  106  31  4705
105  106  9  4821
22  106  36  4846
11  105  52  4662
38  106  46  4897
7  105  65  4217
81  106  15  4702
67  105  67  4579
63  106  53  4901
53  105  55  4043
48  105  77  4752
95  106  19  4411
8  105  61  4807
29  106  51  4901
27  106  44  4876
77  106  54  4905
0  106  58  4869
3  106  50  4856
25  106  60  4908
35  106  17  4849
47  106  23  4643
30  106  26  4782
75  105  69  4812
16  105  41  4233
64  106  38  4889
56  106  28  4878
103  105  86  4831
74  105  79  4824
108  106  68  4917
93  105  88  4833
91  106  10  4560
45  105  70  4009
104  106  37  4864
59  105  35  4381
107  106  30  4568
106  105  83  4828
37  106  74  4821
4  105  40  4322
41  105  78  3953
84  106  39  4890
96  105  94  4839
89  106  3  4486
109  106  80  4931
12  105  102  4847
86  106  42  4835
49  106  18  4540
87  105  96  4841
24  106  81  4932
82  106  34  4803
66  106  76  4886
100  103  84  4649
102  106  45  4889
62  106  11  4457
20  106  47  4898
22  106  85  4936
38  106  87  4938
72  106  66  4845
54  106  49  4813
42  105  91  4836
76  106  52  4888
15  106  5  4575
73  103  89  4653
28  106  29  4637
95  106  95  4946
6  105  105  4850
34  105  98  4843
